City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
anekal,12.7,77.7,81.0,65.0,75.0,6.93,IN,1601212234.0
amparafaravola,-17.5833333,48.216666700000005,85.12,29.0,61.0,8.68,MG,1601212136.0
bouza,14.422222199999998,6.04,95.7,27.0,0.0,3.71,NE,1601212234.0
kholtoson,50.2981,103.3097,35.29,90.0,71.0,2.77,RU,1601212235.0
patnos,39.233614,42.863436,75.2,29.0,20.0,8.05,TR,1601211947.0
san-pedro,4.748508,-6.636301,79.9,82.0,62.0,10.56,CI,1601212235.0
bongaree,-27.08367,153.159424,57.99,65.0,0.0,6.44,AU,1601212235.0
taybad,34.74,60.7756,77.36,16.0,0.0,16.49,IR,1601212235.0
goodyear,33.4352778,-112.3575,73.4,31.0,1.0,2.37,US,1601212236.0
kuusamo,65.966667,29.183333,42.8,93.0,90.0,6.93,FI,1601212094.0
dasoguz,41.84,59.966666700000005,69.8,19.0,81.0,18.34,TM,1601212236.0
nurobod,40.91,69.8,71.6,28.0,100.0,4.7,UZ,1601212236.0
duque de caxias,-22.790321,-43.31,86.0,69.0,100.0,2.24,BR,1601212236.0
ust-kuyga,70.016667,135.6,33.82,91.0,0.0,3.44,RU,1601212144.0
jamame,0.0722222,42.750555600000006,85.32,56.0,5.0,13.91,SO,1601212237.0
crossville,35.9488889,-85.0269444,64.0,88.0,90.0,3.74,US,1601212237.0
dolores,-36.31,-57.68,58.84,96.0,100.0,6.69,AR,1601212094.0
tiquisio,8.559722,-74.266944,79.29,87.0,55.0,2.48,CO,1601212239.0
madimba,-10.4,40.3333333,84.2,62.0,75.0,9.17,TZ,1601212239.0
grafton,42.21,-71.69,68.0,88.0,90.0,5.82,US,1601212239.0
houma,29.6,-90.72,72.0,100.0,1.0,2.17,US,1601212239.0
torres,-29.34,-49.73,70.77,79.0,44.0,12.55,BR,1601212240.0
ulladulla,-35.35,150.472473,48.2,76.0,90.0,1.12,AU,1601212240.0
nampula,-15.119722199999998,39.27,91.4,29.0,40.0,11.41,MZ,1601212144.0
sao paulo de olivenca,-3.38,-68.87,83.95,63.0,48.0,2.1,BR,1601212240.0
abakaliki,6.316249,8.116908,78.71,80.0,94.0,2.06,NG,1601212240.0
minbu,20.1833333,94.8833333,81.21,82.0,9.0,8.14,MM,1601212241.0
talaya,61.38,152.75,35.62,80.0,0.0,8.55,RU,1601212241.0
kulykiv,50.314244,24.817569,54.0,98.0,99.0,10.63,UA,1601212241.0
sayyan,15.1663889,44.32,74.61,20.0,95.0,15.82,YE,1601212002.0
jinotega,13.09,-86.0,66.2,88.0,75.0,6.93,NI,1601212242.0
newport,51.59,-3.0,64.0,46.0,0.0,5.01,GB,1601212242.0
alpoyeca,17.666667,-98.516667,69.6,81.0,88.0,0.83,MX,1601212242.0
bogale,16.283333300000002,95.4,79.21,89.0,16.0,6.13,MM,1601212242.0
udachnyy,66.416667,112.4,33.8,87.0,90.0,8.95,RU,1601212112.0
estreito,-5.783333,-43.25,92.14,34.0,15.0,6.38,BR,1601212243.0
sandakan,5.8402,118.1179,80.6,88.0,20.0,3.36,MY,1601212244.0
poya,-21.35,165.15,73.17,83.0,94.0,5.79,NC,1601212244.0
virginia beach,36.8527778,-75.9783333,71.6,83.0,90.0,3.36,US,1601212244.0
surt,31.206111100000005,16.5947222,83.82,60.0,0.0,16.42,LY,1601212244.0
iaciara,-14.1,-46.63,92.97,21.0,0.0,3.85,BR,1601212245.0
mikhaylovka,50.06,43.24,69.01,25.0,0.0,10.0,RU,1601212119.0
hare bay,48.85,-54.01,59.0,77.0,75.0,14.99,CA,1601212245.0
baghdad,33.3386111,44.4,100.4,21.0,0.0,18.34,IQ,1601212245.0
limay,14.53,120.55,86.0,83.0,75.0,3.36,PH,1601212246.0
duluth,46.78,-92.11,55.0,93.0,1.0,13.87,US,1601212040.0
